ast,end,mic,neu,oli,opc,neu dom,EOAD,LOAD,PS1,3repeatTAU,4repeatTAU,DLB,TDP43A,TDP43C,PD-PPMI,PD,FTD,ALS
0.028987064115268,0.048785048331136,0.023452748806611,0.031820096257418,0.013012671947186,0.021756010539158,0.233982403741188,-1.05618858895067,-0.392429040827836,-1.00573122049643,-1.29412399859461,-1.01672640974374,-0.395638910909029,-0.951257043052651,-0.510361496099261,-0.009097428987817,-0.044979363577999,-0.396047039325436,0.055434286975643
0.033873867883689,0.028993934053079,0.028074196641006,0.029743269470909,0.015301369975017,0.01613009056216,0.2430532705868,-1.02761688296513,-0.269465399062869,-0.857722664373248,-1.08038221841563,-0.792114972618535,-0.332842900774642,-0.634706362583266,-0.143444369507484,-0.007108045322837,-0.204223096266293,-0.515122201717371,-0.215987343660181
0.193431337298722,0.053648127924135,0.095929915609876,0.007624751653578,0.084030706956696,0.155473182909912,0.013089404202627,-4.88104580631249,-2.81547977202714,-2.7284038119056,-6.26630969408471,-3.98872952894179,-1.62294164583022,-3.29550010467211,-6.51264590710358,-0.666743464512395,1.33746979431435,-2.93036369682226,-0.038783176002273
0.219069475053669,0.03830553242021,0.171232417716358,0.034399738777607,0.085552604625493,0.081765365560778,0.057724908259486,-4.43730122489421,-3.04569202333755,-2.49200598783349,-6.05935509233164,-3.84914130813688,-1.96278317128128,-3.47149790568106,-3.95946187638741,-0.427111574503916,1.2617186323124,-4.17786771523868,0.154736676980888
0.028516367892741,0.034194791615432,0.046627461895951,0.034539724784401,0.039891246667303,0.020756918496839,0.203190644883039,-1.48061282746601,-0.737491277978897,-1.02567503001663,-1.95079731896614,-1.23908674633736,-0.78529948319559,-1.42143817663742,-0.947393575929873,-0.050575535005163,-0.12053766377967,-0.730298794228417,-0.171785587959656
0.040728323243713,0.02304796072123,0.048826762125453,0.028177406398735,0.080671948493902,0.00732704313826,0.140464208233546,-1.77392791301898,-0.885251058807678,-1.44671576093726,-2.17060227345334,-1.41356673598612,-0.848941512688127,-1.62907576549472,-0.704842950297582,-0.254843754324176,-0.085343564136993,-1.39318160613467,-0.565157545685917
0.086908308198565,0.053961958099332,0.237988101289271,0.083165927108085,0.048810928074137,0.032852825306243,0.180590515246815,-4.15969205771883,-2.31629718449332,-2.70322299047428,-5.58474029702883,-3.55536273421318,-1.20415370609422,-3.97481950299413,-3.4075807126799,-0.109260485855162,0.42978690238106,-1.73218332265891,0.174468231691029
0.133516676874103,0.05939374523962,0.19189497017439,0.072959299598326,0.086256481223368,0.012802039170489,0.150784751013824,-4.16579004657269,-2.23675299073476,-3.01487553566694,-5.78573878955841,-3.91395962071419,-1.68872162635624,-4.22505758571625,-2.4945649972409,-0.501520610820298,1.1395828916303,-2.31178499035118,-0.199936841576477
0.170127790824193,0.066675764835293,0.174489727831611,0.084741004079559,0.032687604807832,0.039616548334616,0.175230465797057,-4.61142187927616,-2.50125328552928,-2.17491298888369,-6.13993231239652,-3.82938456098855,-1.76797432389456,-4.38081847395744,-4.7230273073559,-0.421288185796965,-0.101411015471607,-3.44143810460455,0.638817576013059
0.122567191789083,0.069055757369964,0.132144491519296,0.091675610963819,0.151392377122365,0.011941337198746,0.18820651526462,-4.61984160757828,-2.84342078671426,-2.06213001031798,-5.88209991723348,-3.68875911179262,-1.65593250504537,-4.392618224296,-3.05841037113234,-0.254730064020314,0.406308800529538,-3.17575994446942,-0.08922203068481
0.060544111864161,0.096232005790864,0.067059280546387,0.030976448638099,0.075181511958368,0.026600288322599,0.095131488086233,-3.33260977080741,-1.54527569972807,-1.58751820278319,-4.54821720990511,-2.42823470070024,-1.11693112950917,-2.32050681714127,-3.61926857310583,-0.744139720474972,-0.108633608678538,-3.09816350200544,-0.135831674254814
0.094811695481404,0.020193586215587,0.071585770534139,0.03942866715547,0.08406530975691,0.0083627310473,0.141311717153623,-2.38866142981719,-1.07238094589178,-1.28156393406673,-3.15688285499979,-1.58273307819751,-0.732798954582925,-1.85356461887176,-1.36979899415724,-0.69881711418716,-0.091595118980257,-0.983894135336285,-0.269652792243647
0.102626941629378,0.022968610409476,0.136857238172779,0.023059087809611,0.05646074793068,0.022794775384333,0.06748178752699,-2.13640545658427,-1.29674872117426,-1.62613368961181,-3.33069244963078,-2.23333168841664,-1.01509133671083,-2.05106071273968,-2.40212323408167,-0.468896264452314,0.04323345310679,-0.369568548125281,-0.175895250191724
0.119720042969758,0.017741358632137,0.072564734761936,0.031081882375352,0.040071745506658,0.014114062743,0.117639959165438,-1.40556010916259,-1.21907941408897,-0.960971373748065,-2.48587815705945,-1.23791577382551,-0.737827328035213,-1.51553442549844,-0.958162432567018,0.100229939980145,-0.025490603401376,-1.0478657183136,0.446090514223842
0.030162587319781,0.042350308288067,0.040997205906409,0.020967403835032,0.025741577575002,0.019715329263893,0.131897832463775,-2.00402771193937,-0.698107514960169,-1.46656984391268,-1.31361638340828,-1.05975655569723,-0.528452267546892,-1.06585123525745,-0.915923397021046,-0.004353758289857,-0.015028398860774,-0.128627470282239,-0.129875827206366
0.046497138749064,0.014247257497633,0.060637082911859,0.030477897146808,0.035325481872243,0.021062235210528,0.171446447366691,-1.77898775263296,-0.744904906079652,-1.37513574680001,-1.43143412660745,-1.03652540484863,-0.562720544197182,-1.12313346961181,-0.663468958235821,-0.061686597480014,0.008988063550279,-0.485591784413396,0.008503587967354
0.025297179983964,0.050421547377697,0.006445690387556,0.01631145700309,0.010672630999112,0.0136555642886,0.153169844723724,-1.62118988130941,-0.531294587686365,-1.1649917929245,-0.298983558679203,-0.364377072170937,-0.377075450604845,-0.680957202834605,-0.440322957226543,-0.134219253918678,0.219200792287148,-0.801843158495263,-0.339867658527028
0.031097241831266,0.027673964976178,0.018584645653817,0.004725446705514,0.011381845279664,0.010820244385433,0.047464286671538,-1.23202290442682,-0.39811626357417,-0.860694796346849,-0.114407960711227,-0.265777528170616,-0.195528593702662,-0.444515422851809,-0.114501625861852,-0.131013941380285,0.260511590223159,-0.86298252791647,-0.333214275754027
0.061108460484423,0.033310736163343,0.034462420446299,0.011544211230435,0.09600292479178,0.039883077786736,0.043601295523641,-3.01877458315864,-2.37154407176204,-2.29516685739746,-2.46797470575282,-2.07072304234195,-1.18135615719963,-1.62783877432946,-3.71673120845924,-0.853482837672026,-0.28434355358063,0.408161561380052,0.144656481164229
0.036886072833692,0.04083952945247,0.070711679216565,0.013073133124382,0.059108058816147,0.025630306420943,0.056065602506804,-2.54844007494197,-2.27167572525393,-2.06056259101557,-2.17600825390328,-1.60351791091939,-0.941775337814166,-1.49149149019483,-1.72924770161037,-0.818542164490193,-0.264126991588022,0.170638640948259,0.229218120841375
0.097223052293965,0.02035803517192,0.056194870438874,0.026105297674681,0.079775258021989,0.023617192370115,0.094185689614094,-2.71219972824946,-2.4577137260165,-1.94067548888219,-2.76562892354732,-2.08284378611365,-1.30625574993779,-1.45441038695258,-4.38031611223929,-0.415188087539455,-0.308816162476064,-1.40646836650456,0.003697155089236
0.105796687474399,0.04365016186105,0.088730217196848,0.016248771410541,0.093678545857148,0.013747532075402,0.047015693204128,-3.19485224677911,-2.75121536518037,-2.20887271721947,-3.02332362994151,-1.94992442093211,-1.25894410013257,-1.73331217717172,-3.12725759186739,-0.579829348391773,-0.434915658060311,-1.52332626784817,0.090320853946041
0.233325988371694,0.015673278864934,0.070905763841957,0.011521106711213,0.022704873595363,0.083537891253796,0.027035471780702,-5.53592080432876,-4.2666392948946,-3.29975423735646,-4.9233718825738,-3.58740347406642,-2.85493117595009,-2.67020079577983,-7.52480380255201,-0.996554786855966,-1.18074836351189,-4.15483686425214,0.132235275258863
0.193355177482519,0.017677411819854,0.134311774026677,0.013895055441671,0.054746942401559,0.045017172933389,0.031217233792933,-5.98601416273232,-4.69678382181751,-3.48685015997944,-5.32380846992058,-3.7917018768495,-2.80738136393624,-2.77295785627629,-5.3568495699367,-1.29673476283968,-0.722810146973078,-3.68626126809133,-0.667607353227326
0.032186067596855,0.031941595044712,0.021679563432563,0.01615766983176,0.016177760125262,0.033216292170848,0.119508262248182,-1.33065459488649,-0.521312818925228,-1.07372393035371,-0.215212573345505,-0.368419907994959,-0.204908041538667,-0.470443640197504,-0.277229727136497,-0.009787315950213,-0.023731362891423,0.045893927325896,0.023290479787432
0.022957099491741,0.012556633730686,0.03212666772499,0.009449179830697,0.016731851491422,0.036414101026643,0.078230524886222,-0.836038372105386,-0.285221816376191,-0.756918364996812,-0.069702697183081,-0.175806064939005,-0.135109170463,-0.229547348648696,-0.085335500907323,-0.012529952178877,-0.120014869233377,0.109905746948935,-0.161363429628679
0.029612007923773,0.013464526107574,0.018135428793139,0.0106514840732,0.011501765081882,0.016531776822247,0.119350370705955,-1.07519004058335,-0.398463919994601,-0.785514134092506,-0.205838939083998,-0.302085982741109,-0.170582313674449,-0.325182670340829,-0.141606902757811,0.093294504520689,0.120817204529207,-0.092971532693692,-0.107564110233452
0.027958185161935,0.00399781831831,0.030104471861716,0.013166945203326,0.017114283863121,0.016413499512638,0.137746469911213,-0.936350882598442,-0.44997716049183,-0.803386346642136,-0.140559822624704,-0.273527814558436,-0.336351821978487,-0.299000845566047,-0.073293920843977,0.088034015443624,0.087368072137832,-0.105552824318845,-0.192187702247418
0.082507646462978,0.016350819180151,0.028027764123498,0.035902212559048,0.03057762678767,0.0323930516324,0.189101428554514,-1.88259015388097,-1.07618239523437,-1.28629251271472,-0.553663748021094,-0.529038903981639,-0.473413186269253,-0.693116129416862,-0.757464559180334,-0.073145131908092,-0.191626597857583,0.19759204102487,-0.05146536433766
0.035646527720869,0.033789998568597,0.046918495969022,0.02796248238226,0.038323241861175,0.034005819017178,0.148197356753091,-1.53505280694206,-0.996208883203102,-1.23359608559738,-0.262588658293163,-0.162831715262115,-0.582193618051275,-0.516031252034186,-0.228542977626471,-0.0435571364156,-0.145771995442094,0.107523377154655,0.13633075878252
0.023232845233748,0.020718326704882,0.004830498581476,0.009682307259289,0.011528230289787,0.014175094159956,0.129990037096843,-0.752658832388744,-0.281143699499667,-0.519886193431251,-0.127068735653856,-0.251320738042917,-0.127591461785802,-0.2055293185984,-0.104701567790444,0.179816286376275,0.128602662985498,-0.00586926829623,-0.189588704240769
0.025141844518276,0.005681664045078,0.017692923821755,0.006615049073157,0.013321213075508,0.005633893199638,0.09804206639582,-0.702809051114212,-0.307836571611222,-0.554758861585497,-0.060600662679426,-0.10482065763752,-0.111892319440779,-0.140438717247301,0.04448081641329,0.001487852820693,0.00973116986972,-0.015915418663669,-0.310611300148782
0.019891079475337,0.024360044497063,0.018736711074657,0.015164781481721,0.028493410688365,0.022969116653803,0.132500947704723,-1.63784974586796,-0.582338021616994,-0.920930055142677,-0.237929368116017,-0.395551528543634,-0.259477460103645,-0.479002851208448,-0.516016209456369,0.064183323255438,0.030632042711583,-0.166862006078286,-0.240276651608723
0.012806096569051,0.004873417368035,0.023788427298614,0.008973041735498,0.01079401649351,0.00393218773802,0.159679298633186,-0.688933014405531,-0.254192334233273,-0.466353432954319,-0.127235709504983,-0.115480060473407,-0.121591612026133,-0.220991236740778,-0.051466304132168,0.005602754831066,-0.015102387661365,-0.039764670467206,-0.05682525225838
0.093939163224395,0.044974588487936,0.029337606803301,0.025482239032911,0.026162597340692,0.020563714334466,0.118534352941384,-2.35469113204061,-1.33907640585137,-1.26130562828305,-0.591115251287019,-0.607102035858398,-0.700625570026539,-0.82460967091763,-1.29609827828656,-0.278372422226527,0.187976704245804,-0.48035233184377,-0.035416079513683
0.021217405984026,0.010135729635289,0.072883037298874,0.017823296676585,0.075632798282608,0.023341437814994,0.087708581282367,-1.58854640489007,-1.3081526313079,-1.33950693375186,-0.428482254877932,-0.318326032873047,-0.618602463247107,-0.797628843056724,-0.557774506548224,-0.60032859554181,-0.06247881158396,-0.186359864953562,0.155498211650717
0.088357923865965,0.031016786659682,0.065538113949816,0.045113154314492,0.066002696197845,0.040926506348178,0.154580732511054,-3.19534666641616,-2.24174664293206,-1.80438113010745,-2.07774752623282,-1.52338025450983,-1.451378799109,-1.58108623619779,-3.86733441820291,-0.140218810669748,-0.168989030210405,-0.67643262282819,0.000231747558193
0.064789864552115,0.080879479725801,0.070449196643557,0.022239475004519,0.078779440904663,0.01638119351767,0.071445431516436,-3.06653129550619,-2.03701954737858,-1.80471920116808,-1.96512173099807,-1.16684053491608,-1.35430358470792,-1.61438500807975,-2.38952514700614,-0.128675188325222,-0.309230281733198,-1.02555689368654,0.187354691669318
0.014903971946443,0.024679632989922,0.010212023098773,0.010537669964607,0.015330837816812,0.012076237833065,0.136493535350784,-0.822445505375292,-0.239205257630478,-0.613255021218824,-0.370762259498124,-0.409151380137395,-0.318691266594777,-0.397563027665361,-0.265495175133964,-0.004668076227594,-0.048455824943859,0.109836672043722,-0.130647742672725
0.008631276622402,0.007508827669317,0.013158808574714,0.006759668638146,0.012253011096384,0.008027959402759,0.136338937877369,-0.497430644282866,-0.153514590338129,-0.400448077814138,-0.157691562882975,-0.180717660858666,-0.177970498147148,-0.238262697747406,-0.084424705128507,0.062741561905282,-0.032465861599285,0.005224830796721,-0.057047684115884
0.015043805643695,0.016209990373142,0.009345186869473,0.016222432991343,0.008539610179748,0.010035740505793,0.274146441744809,-0.870498192549671,-0.357453228664798,-0.561148465727196,-0.232420831497534,-0.446490960354123,-0.285207735137348,-0.353239113171446,-0.272968321023847,-0.007538385109826,0.042617906052221,-0.058088841858629,-0.046483209695423
0.006575531880978,0.010560825043746,0.013592565573963,0.006214800866566,0.010428111272604,0.004704175903088,0.135513234620107,-0.516556489365416,-0.213728206540701,-0.382758195327908,-0.175116633364781,-0.219456531553871,-0.242991307395505,-0.309645003690229,-0.081258580023158,-0.047413737887992,-0.033290044670038,-0.076364450752388,0.001968823918761
0.021925281039754,0.032666183676032,0.015779807856087,0.021903828900858,0.009438332261321,0.014774634224157,0.231580114394919,-1.55919587764509,-0.438467327895573,-0.884124005219171,-0.425727954621721,-0.42583331195332,-0.34019670318024,-0.544125336925427,-0.431795113951503,0.169194011915948,0.041057434240558,-0.091799250314099,0.030270362823929
0.01202796262413,0.006427207630013,0.013590957726986,0.009027049360045,0.005183473275309,0.004737561628096,0.215097917981288,-0.598301272135526,-0.193483063013725,-0.359041430059573,-0.15566486784237,-0.119958827783372,-0.13777937435096,-0.21581820642284,-0.086503466367322,0.073691384343255,-0.032264747814059,-0.13505703749334,-0.120375175101505
0.016443077978492,0.024868392306232,0.022153627864066,0.022905502936685,0.028855555324627,0.012507120971101,0.218506050119457,-1.36653310881865,-0.510857085776495,-0.799379993251653,-0.522794071326363,-0.439139415981522,-0.355330631326272,-0.625910159231485,-0.484088287288884,-0.065368492381493,0.089228911448445,-0.182022002182294,0.055092815158292
0.021242520331591,0.008103034605455,0.025318599413512,0.009885699341624,0.01194237607003,0.007593211155563,0.133230913364821,-0.996318293084887,-0.299020562815961,-0.608304844905814,-0.302472520621416,-0.209486989716637,-0.242423969782251,-0.352842514582448,-0.08008400826151,0.051042899550647,0.052528412258227,-0.170882325008328,-0.111645488866908
0.024042147804918,0.03358740987906,0.01746394055653,0.026729572847923,0.008580367411638,0.011242209387327,0.281612707192186,-1.69778835875429,-0.527056916763725,-0.934128120424742,-0.469243250590771,-0.283390865116549,-0.371547380589076,-0.711788264836742,-0.586618717839505,0.045025735708347,-0.027581834270127,-0.503681567232858,0.04730716174648
0.009928559370679,0.009726791106273,0.009551501314357,0.00909278011158,0.014836570526706,0.003566812101148,0.19098372907655,-0.693706333886875,-0.168006213697146,-0.436219434883243,-0.112144277669982,-0.067290639680804,-0.145264266296882,-0.253093149427652,-0.041094708015577,-0.088185961679015,0.029891037799907,-0.14503205610826,-0.049512599288351
0.014826767704292,0.025117310236909,0.017048790903307,0.017581517067744,0.014297455021919,0.013249552438451,0.20796714918696,-1.19695421610514,-0.399400919241497,-0.829396868108911,-0.237088460322003,-0.390885069893044,-0.317127317432367,-0.511397745189562,-0.224282768914054,0.037469037274321,0.028229949134682,-0.183753085068241,-0.234092580478231
0.018555013909024,0.016110334423946,0.027621484974496,0.014211166745417,0.020616164121277,0.010470734780536,0.152196623281215,-1.19861452909055,-0.374850898666387,-0.836149814666183,-0.136492172362629,-0.334003688718523,-0.3049180600448,-0.457250505335353,0.021735755732658,0.018552523109839,0.088501483397954,-0.233040721716707,-0.139111957127087
0.009765629752234,0.013308326299021,0.010459432258828,0.008016413497865,0.017051843442052,0.005470785573539,0.143007189599126,-0.275117436406256,-0.133825862396928,-0.275974933525819,-0.239507978785472,-0.247357237807427,-0.18325728298466,-0.203842223896351,-0.153479630570874,0.082959987565245,-0.019896792239426,0.003192831563379,-0.30999838668478
0.012079261408473,0.005449375861251,0.01637555858482,0.012040466123017,0.016512139894681,0.007381865173664,0.208319046800102,-0.545290667971502,-0.057152211616158,-0.457566476008678,-0.236068951947158,-0.234044631834292,-0.240123602821801,-0.236811410609764,-0.107013257358463,0.070751695522456,-0.117784285162865,-0.026986889223393,-0.404253054648879
0.118206259864644,0.085267021060563,0.027266542564765,0.003407064817719,0.072445101015961,0.071397128807928,0.009095643498074,-2.10508992409329,-0.745223844496991,-1.27969506050015,-2.48549946804304,-1.87520349455309,-0.717407629170103,-1.6498186489886,-2.1719371676445,-1.49084884965255,-0.370471020741703,-0.275926011593526,0.12440148042216
0.146378655266203,0.086632665477194,0.041115257353342,0.002798578495937,0.061669154480127,0.068819047466861,0.006916649203062,-2.12705771279583,-0.878525883745673,-1.4452302453743,-2.55456990426387,-1.96218787669929,-0.772035675725199,-1.83729361013145,-1.22742959969132,-1.83261801421346,-0.181167647980137,-1.34244992555642,-0.502951838338188
0.108933094159302,0.118129583094169,0.032418162736318,0.000693423609507,0.121439420625709,0.079820709905093,0.001505018337579,-3.67783107533151,-1.15539766244493,-2.23170548908316,-3.60622275734583,-2.84081352040054,-1.0097342157354,-2.42385226624651,-3.29512766131457,-2.28098681796248,-1.08941763795925,-4.01727655818333,-1.14915316647708
0.143407923577389,0.084747990116913,0.067438690208466,0.008304681579769,0.074245609072336,0.03794112537064,0.020365526322167,-3.20239391779918,-0.954087756514069,-2.0628329392121,-2.87689071091773,-2.20585940899012,-0.826752640177986,-2.16973378262494,-1.4871149027235,-2.11490288536254,-0.649336686226465,-3.81605163143902,-1.02220645304236
0.059315694175197,0.084400931491075,0.036298352358783,3.06E-06,0.099582845998517,0.066930350467293,8.83E-06,-0.547840126849323,-0.093295401503262,-0.310540200657927,-0.516810492456304,-0.450742129990131,-0.154895790136618,-0.366959028850401,-0.501875776431464,-1.92165922143663,-0.57456409319094,-2.89122183745286,-1.4975410985978
0.093573748349905,0.076267932527584,0.064983501059878,0.000495833342702,0.091235888397178,0.055590433050161,0.001299178277314,-0.360010110624305,-0.090995643713159,-0.246615656525396,-0.354610767901579,-0.298709075381948,-0.126399328311284,-0.269705577165206,-0.203945429902099,-1.57888051063457,-0.451453864724691,-2.55300072211449,-1.21465061622554
0.016744707395778,0.062282131298921,0.014662745053638,0.000379662167145,0.054424392984336,0.033810900356648,0.002086917266179,-1.36613148439132,-0.528426224351914,-0.891329925265595,-0.745323115617705,-0.656019857911392,-0.535533541658944,-0.889389285036208,-0.788561975679386,-0.570703050468851,-0.025570779887295,-1.45797813178498,-0.43810574333498
0.014938246985778,0.050949044870714,0.025792059308836,0.000782529888001,0.058358860583782,0.034251209225018,0.004246200806668,-1.40827298544356,-0.527305418684086,-0.934933637130684,-0.585670321412509,-0.394720716736099,-0.445106323924133,-0.810949116957446,-0.392469167238932,-0.580528756417106,-0.043384083222619,-1.366078790898,-0.552869031501878
0.015292904024098,0.030037979310663,0.014614759794017,0.008080429680731,0.04463808139667,0.010773699256469,0.070046897857285,-1.41473939162569,-0.535570317930211,-0.92597803088051,-0.639286682471117,-0.65721776880636,-0.311581573091135,-0.662739365044404,-0.775408875312527,0.110342291378855,0.040392398011051,0.039605077200032,-0.004979981034858
0.01414851313202,0.009109360510653,0.012991832080373,0.004508102915217,0.019475604970709,0.007147974750438,0.07170140518931,-0.798543775200448,-0.304120906415176,-0.479345659480935,-0.269817096945455,-0.266901009007546,-0.154513375728431,-0.309527072993624,-0.111840947400825,0.102693351282679,-0.000793982791464,0.145130831915328,-0.001969378899498
0.028448541538462,0.027745974068488,0.038610273524704,0.032779171934635,0.033956374585576,0.019731240732641,0.220746455389919,-1.96674502477743,-0.931152251683319,-1.08414366138825,-0.957183253959475,-0.950913212296979,-0.723519323855312,-1.0561075806956,-1.83273318646292,-0.213339627459836,0.017221493477187,0.069873615215616,-0.068422102496641
0.030219224844793,0.030102661028436,0.029795534737706,0.015809303407573,0.02345337910646,0.007303227499049,0.130791566820757,-1.37789087113599,-0.5735276806983,-0.726773775294661,-0.444312486021593,-0.319202421525918,-0.443985732607514,-0.560146573388731,-0.440033676844593,-0.08600047237725,-0.118069329571916,-0.013746025355342,0.040444732650571
0.124615347913908,0.036723272206774,0.132604595002785,0.068826804225042,0.042049274912888,0.017937011917313,0.194464727707416,-2.98810628574491,-2.05514512498091,-1.36771406487945,-3.14870397010202,-1.99375758583907,-1.28953371637159,-1.78960107616723,-5.24516677313702,-1.20563123750077,-0.186490727506659,-1.21214517279162,-0.183628687388059
0.138599332258986,0.044481333348985,0.091579363083273,0.034433807664975,0.076678528929677,0.034013539832633,0.089356741256936,-3.16449719397619,-2.10854334710859,-1.59262646416314,-2.56794156768572,-1.84741903354224,-1.14888567347569,-1.68825232618479,-3.32952361670654,-1.35355307901128,0.045029295329579,-1.26948445972305,0.188896897061053
0.042420047966608,0.043792426178626,0.022645324656752,0.046086846256452,0.042906344620786,0.032218219445857,0.250496001561627,-2.82750655560102,-1.31937928106238,-1.34393409614836,-1.37934283970341,-1.07391733786262,-1.02384254444142,-1.22341058361677,-2.78272618277246,0.087743205908911,-0.208495937415725,-0.932049389228395,-0.205704734107463
